date,date,last,open,high,low,vol,var_%,close
2012-05-06,2012-05-06,"5,1",5.1,5.1,5.0,19.3,0.0,5.1
2012-05-07,2012-05-07,"5,1",5.1,5.1,5.0,46.18,0.0,5.1
2012-05-08,2012-05-08,"5,1",5.1,5.1,5.0,68.2,0.0,5.1
2012-05-09,2012-05-09,"5,0",5.1,5.1,5.0,38.92,0.0,5.0
2012-05-10,2012-05-10,"4,8",5.0,5.1,4.8,69.98,-3.77,4.8
2012-05-11,2012-05-11,"5,0",4.8,5.0,4.8,63.13,2.27,5.0
2012-05-12,2012-05-12,"4,9",5.0,5.0,4.9,20.88,0.0,4.9
2012-05-13,2012-05-13,"4,9",4.9,5.0,4.9,14.05,0.0,4.9
2012-05-14,2012-05-14,"5,0",4.9,5.0,4.9,52.85,1.62,5.0
2012-05-15,2012-05-15,"5,0",5.0,5.0,4.9,44.14,0.0,5.0
2012-05-16,2012-05-16,"5,1",5.0,5.1,5.0,69.37,0.99,5.1
2012-05-17,2012-05-17,"5,1",5.1,5.1,5.1,26.62,0.0,5.1
2012-05-18,2012-05-18,"5,1",5.1,5.1,5.1,52.58,0.0,5.1
2012-05-19,2012-05-19,"5,1",5.1,5.1,5.1,23.16,0.0,5.1
2012-05-20,2012-05-20,"5,1",5.1,5.2,5.1,18.69,0.0,5.1
2012-05-21,2012-05-21,"5,1",5.1,5.1,5.1,33.62,0.0,5.1
2012-05-22,2012-05-22,"5,1",5.1,5.1,5.1,46.68,0.0,5.1
2012-05-23,2012-05-23,"5,1",5.1,5.2,5.1,52.96,0.0,5.1
2012-05-24,2012-05-24,"5,1",5.1,5.2,5.1,28.92,0.0,5.1
2012-05-25,2012-05-25,"5,2",5.1,5.2,5.1,23.08,0.0,5.2
2012-05-26,2012-05-26,"5,1",5.2,5.2,5.1,16.59,-0.97,5.1
2012-05-27,2012-05-27,"5,1",5.1,5.2,5.1,15.75,0.0,5.1
2012-05-28,2012-05-28,"5,1",5.1,5.2,5.1,27.56,0.0,5.1
2012-05-29,2012-05-29,"5,2",5.1,5.2,5.0,61.27,0.0,5.2
2012-05-30,2012-05-30,"5,1",5.2,5.2,5.1,39.94,0.0,5.1
2012-05-31,2012-05-31,"5,2",5.1,5.2,5.1,39.48,0.0,5.2
2012-06-01,2012-06-01,"5,3",5.2,5.3,5.2,44.69,1.74,5.3
2012-06-02,2012-06-02,"5,3",5.3,5.3,5.2,15.17,0.0,5.3
2012-06-03,2012-06-03,"5,2",5.3,5.3,5.2,12.68,0.0,5.2
2012-06-04,2012-06-04,"5,3",5.2,5.3,5.2,51.24,1.15,5.3
2012-06-05,2012-06-05,"5,4",5.3,5.5,5.2,83.93,3.23,5.4
2012-06-06,2012-06-06,"5,5",5.4,5.5,5.4,40.68,0.0,5.5
2012-06-07,2012-06-07,"5,6",5.5,5.6,5.4,48.07,2.38,5.6
2012-06-08,2012-06-08,"5,6",5.6,5.7,5.6,53.84,0.0,5.6
2012-06-09,2012-06-09,"5,6",5.6,5.7,5.5,37.12,-1.24,5.6
2012-06-10,2012-06-10,"5,5",5.6,5.6,5.4,24.4,-1.62,5.5
2012-06-11,2012-06-11,"5,6",5.5,5.6,5.4,40.26,1.83,5.6
2012-06-12,2012-06-12,"5,7",5.6,5.8,5.5,78.98,2.33,5.7
2012-06-13,2012-06-13,"5,9",5.7,6.0,5.7,57.24,4.04,5.9
2012-06-14,2012-06-14,"5,9",5.9,6.0,5.8,35.04,0.0,5.9
2012-06-15,2012-06-15,"6,5",5.9,6.6,5.9,65.64,9.24,6.5
2012-06-16,2012-06-16,"6,4",6.5,6.6,6.3,78.2,-1.54,6.4
2012-06-17,2012-06-17,"6,2",6.4,6.5,6.1,48.8,-3.75,6.2
2012-06-18,2012-06-18,"6,3",6.2,6.4,6.0,46.83,2.44,6.3
2012-06-19,2012-06-19,"6,5",6.3,6.5,6.3,43.88,3.01,6.5
2012-06-20,2012-06-20,"6,7",6.5,6.7,6.4,64.07,2.62,6.7
2012-06-21,2012-06-21,"6,7",6.7,6.8,6.6,51.94,0.0,6.7
2012-06-22,2012-06-22,"6,6",6.7,6.8,6.4,56.82,-1.95,6.6
2012-06-23,2012-06-23,"6,4",6.6,6.7,6.4,20.12,-1.83,6.4
2012-06-24,2012-06-24,"6,3",6.4,6.5,6.3,33.95,-1.24,6.3
2012-06-25,2012-06-25,"6,3",6.3,6.4,6.2,62.64,0.0,6.3
2012-06-26,2012-06-26,"6,4",6.3,6.5,6.3,48.74,1.9,6.4
2012-06-27,2012-06-27,"6,7",6.4,6.7,6.4,41.98,3.58,6.7
2012-06-28,2012-06-28,"6,6",6.7,6.7,6.5,42.82,0.0,6.6
2012-06-29,2012-06-29,"6,7",6.6,6.7,6.5,26.3,0.0,6.7
2012-06-30,2012-06-30,"6,7",6.7,6.7,6.6,20.59,0.0,6.7
2012-07-01,2012-07-01,"6,6",6.7,6.7,6.5,20.58,-0.9,6.6
2012-07-02,2012-07-02,"6,8",6.6,6.8,6.6,32.36,1.96,6.8
2012-07-03,2012-07-03,"6,4",6.8,6.8,6.4,71.07,-4.59,6.4
2012-07-04,2012-07-04,"6,5",6.4,6.6,6.4,33.48,0.93,6.5
2012-07-05,2012-07-05,"6,7",6.5,6.8,6.5,45.35,2.46,6.7
2012-07-06,2012-07-06,"6,7",6.7,6.7,6.6,43.19,0.0,6.7
2012-07-07,2012-07-07,"6,8",6.7,6.9,6.6,37.99,1.65,6.8
2012-07-08,2012-07-08,"6,8",6.8,6.9,6.7,18.22,0.0,6.8
2012-07-09,2012-07-09,"7,0",6.8,7.1,6.7,61.64,3.24,7.0
2012-07-10,2012-07-10,"7,2",7.0,7.3,7.0,70.07,2.56,7.2
2012-07-11,2012-07-11,"7,2",7.2,7.3,7.0,41.89,0.0,7.2
2012-07-12,2012-07-12,"7,8",7.2,7.9,7.1,64.62,8.53,7.8
2012-07-13,2012-07-13,"7,7",7.8,7.8,7.4,65.47,-1.16,7.7
2012-07-14,2012-07-14,"7,5",7.7,7.7,7.5,16.01,-1.69,7.5
2012-07-15,2012-07-15,"7,6",7.5,7.7,7.4,26.98,1.06,7.6
2012-07-16,2012-07-16,"8,5",7.6,8.6,7.6,103.4,11.55,8.5
2012-07-17,2012-07-17,"8,8",8.5,9.5,7.3,210.8,3.53,8.8
2012-07-18,2012-07-18,"9,1",8.8,9.4,8.5,105.95,3.52,9.1
2012-07-19,2012-07-19,"8,9",9.1,9.2,8.8,48.25,-2.63,8.9
2012-07-20,2012-07-20,"8,5",8.9,8.9,7.6,154.66,-3.95,8.5
2012-07-21,2012-07-21,"8,9",8.5,9.7,8.0,139.91,3.87,8.9
2012-07-22,2012-07-22,"8,4",8.9,9.0,8.3,30.07,-4.97,8.4
2012-07-23,2012-07-23,"8,4",8.4,9.2,7.8,146.4,0.0,8.4
2012-07-24,2012-07-24,"8,6",8.4,8.9,8.3,40.95,1.78,8.6
2012-07-25,2012-07-25,"8,8",8.6,8.9,8.4,64.72,2.33,8.8
2012-07-26,2012-07-26,"8,9",8.8,8.9,8.6,32.38,1.14,8.9
2012-07-27,2012-07-27,"8,9",8.9,8.9,8.8,26.67,0.0,8.9
2012-07-28,2012-07-28,"8,9",8.9,8.9,8.7,16.17,0.0,8.9
2012-07-29,2012-07-29,"8,7",8.9,8.9,8.7,11.46,-2.02,8.7
2012-07-30,2012-07-30,"9,1",8.7,9.1,8.7,51.26,4.48,9.1
2012-07-31,2012-07-31,"9,4",9.1,9.4,9.1,70.17,2.75,9.4
2012-08-01,2012-08-01,"9,6",9.4,9.6,9.1,68.7,2.14,9.6
2012-08-02,2012-08-02,"10,5",9.6,11.0,9.4,126.69,10.26,10.5
2012-08-03,2012-08-03,"11,0",10.5,11.1,10.3,61.64,4.18,11.0
2012-08-04,2012-08-04,"11,0",11.0,11.3,10.5,52.32,0.0,11.0
2012-08-05,2012-08-05,"10,9",11.0,11.3,10.1,67.28,-1.0,10.9
2012-08-06,2012-08-06,"10,9",10.9,11.2,10.6,51.64,0.0,10.9
2012-08-07,2012-08-07,"11,1",10.9,11.1,10.6,41.65,2.21,11.1
2012-08-08,2012-08-08,"11,1",11.1,11.1,10.9,31.32,0.0,11.1
2012-08-09,2012-08-09,"11,1",11.1,12.0,10.8,101.88,0.0,11.1
2012-08-10,2012-08-10,"11,4",11.1,11.6,11.0,63.6,2.98,11.4
2012-08-11,2012-08-11,"11,5",11.4,11.6,11.4,21.79,1.05,11.5
2012-08-12,2012-08-12,"11,6",11.5,11.8,11.4,30.34,0.96,11.6
2012-08-13,2012-08-13,"12,0",11.6,12.1,11.5,54.04,3.61,12.0
2012-08-14,2012-08-14,"12,2",12.0,12.3,11.9,44.02,1.25,12.2
2012-08-15,2012-08-15,"13,3",12.2,13.3,12.2,57.56,8.7,13.3
2012-08-16,2012-08-16,"13,5",13.3,13.8,12.5,96.6,1.89,13.5
2012-08-17,2012-08-17,"11,6",13.5,15.4,10.6,221.03,-14.22,11.6
2012-08-18,2012-08-18,"11,6",11.6,12.9,11.0,88.05,0.0,11.6
2012-08-19,2012-08-19,"8,0",11.6,11.6,7.6,238.86,-31.09,8.0
2012-08-20,2012-08-20,"10,1",8.0,10.5,7.8,192.5,26.25,10.1
2012-08-21,2012-08-21,"9,9",10.1,10.3,9.7,72.08,-1.78,9.9
2012-08-22,2012-08-22,"9,8",9.9,10.1,9.6,67.51,-1.11,9.8
2012-08-23,2012-08-23,"10,1",9.8,10.3,9.7,56.02,2.96,10.1
2012-08-24,2012-08-24,"10,6",10.1,10.6,9.9,92.08,4.95,10.6
2012-08-25,2012-08-25,"10,5",10.6,10.6,10.2,40.23,-0.75,10.5
2012-08-26,2012-08-26,"10,6",10.5,10.6,10.4,26.33,0.86,10.6
2012-08-27,2012-08-27,"10,9",10.6,12.1,10.5,175.12,3.2,10.9
2012-08-28,2012-08-28,"10,9",10.9,11.2,10.5,54.88,0.0,10.9
2012-08-29,2012-08-29,"10,9",10.9,11.1,10.6,53.65,0.0,10.9
2012-08-30,2012-08-30,"10,8",10.9,10.9,10.6,30.87,-1.28,10.8
2012-08-31,2012-08-31,"10,2",10.8,10.8,9.7,67.79,-5.75,10.2
2012-09-01,2012-09-01,"10,0",10.2,10.3,9.8,23.38,-1.87,10.0
2012-09-02,2012-09-02,"10,2",10.0,10.4,9.7,25.06,2.31,10.2
2012-09-03,2012-09-03,"10,5",10.2,10.6,10.1,22.93,3.24,10.5
2012-09-04,2012-09-04,"10,4",10.5,10.5,10.1,34.88,-1.42,10.4
2012-09-05,2012-09-05,"11,0",10.4,11.2,10.3,60.77,5.97,11.0
2012-09-06,2012-09-06,"11,2",11.0,11.3,10.6,67.05,1.64,11.2
2012-09-07,2012-09-07,"11,0",11.2,11.2,10.9,35.54,-1.61,11.0
2012-09-08,2012-09-08,"11,0",11.0,11.1,10.8,24.25,0.0,11.0
2012-09-09,2012-09-09,"11,0",11.0,11.1,10.9,14.03,0.0,11.0
2012-09-10,2012-09-10,"11,2",11.0,11.2,10.9,42.29,1.36,11.2
2012-09-11,2012-09-11,"11,3",11.2,11.4,10.9,64.95,1.43,11.3
2012-09-12,2012-09-12,"11,4",11.3,11.4,10.8,58.63,0.0,11.4
2012-09-13,2012-09-13,"11,4",11.4,11.4,11.2,20.57,0.0,11.4
2012-09-14,2012-09-14,"11,7",11.4,11.8,11.3,43.26,2.37,11.7
2012-09-15,2012-09-15,"11,8",11.7,11.8,11.6,16.27,0.69,11.8
2012-09-16,2012-09-16,"11,9",11.8,12.0,11.7,30.3,1.02,11.9
2012-09-17,2012-09-17,"11,9",11.9,12.0,11.8,26.61,0.0,11.9
2012-09-18,2012-09-18,"12,3",11.9,12.4,11.8,40.95,3.03,12.3
2012-09-19,2012-09-19,"12,6",12.3,12.7,12.1,41.88,2.61,12.6
2012-09-20,2012-09-20,"12,3",12.6,12.7,12.3,32.57,-2.31,12.3
2012-09-21,2012-09-21,"12,4",12.3,12.5,12.0,35.84,0.73,12.4
2012-09-22,2012-09-22,"12,2",12.4,12.4,12.1,14.99,-1.05,12.2
2012-09-23,2012-09-23,"12,2",12.2,12.3,11.6,39.92,-0.41,12.2
2012-09-24,2012-09-24,"12,1",12.2,12.3,11.9,27.29,-0.74,12.1
2012-09-25,2012-09-25,"12,2",12.1,12.2,12.0,21.23,0.83,12.2
2012-09-26,2012-09-26,"12,3",12.2,12.5,12.0,23.5,0.57,12.3
2012-09-27,2012-09-27,"12,3",12.3,12.4,12.2,19.33,0.0,12.3
2012-09-28,2012-09-28,"12,4",12.3,12.4,12.1,26.68,0.65,12.4
2012-09-29,2012-09-29,"12,4",12.4,12.5,12.2,17.06,0.0,12.4
2012-09-30,2012-09-30,"12,4",12.4,12.4,12.3,7.79,0.0,12.4
2012-10-01,2012-10-01,"12,4",12.4,12.5,12.3,24.83,0.0,12.4
2012-10-02,2012-10-02,"12,8",12.4,12.9,12.3,50.83,3.55,12.8
2012-10-03,2012-10-03,"12,9",12.8,13.0,12.7,32.96,0.39,12.9
2012-10-04,2012-10-04,"12,9",12.9,13.1,12.6,37.95,0.0,12.9
2012-10-05,2012-10-05,"12,7",12.9,13.0,12.5,31.26,-1.25,12.7
2012-10-06,2012-10-06,"12,5",12.7,12.9,12.4,24.67,-1.42,12.5
2012-10-07,2012-10-07,"11,8",12.5,12.6,11.7,63.51,-5.68,11.8
2012-10-08,2012-10-08,"11,8",11.8,11.9,10.6,97.94,0.0,11.8
2012-10-09,2012-10-09,"11,9",11.8,12.4,11.6,46.77,1.02,11.9
2012-10-10,2012-10-10,"12,1",11.9,12.2,11.8,27.72,1.85,12.1
2012-10-11,2012-10-11,"12,0",12.1,12.1,11.9,19.83,-0.74,12.0
2012-10-12,2012-10-12,"12,0",12.0,12.1,11.9,21.54,0.0,12.0
2012-10-13,2012-10-13,"11,9",12.0,12.1,11.9,11.86,-1.17,11.9
2012-10-14,2012-10-14,"11,7",11.9,12.0,11.5,22.89,-1.01,11.7
2012-10-15,2012-10-15,"11,8",11.7,12.0,11.4,27.1,0.85,11.8
2012-10-16,2012-10-16,"11,9",11.8,12.0,11.5,41.19,0.0,11.9
2012-10-17,2012-10-17,"11,8",11.9,12.0,11.7,23.55,0.0,11.8
2012-10-18,2012-10-18,"11,9",11.8,12.0,11.8,21.88,1.1,11.9
2012-10-19,2012-10-19,"11,7",11.9,12.0,11.6,23.18,-1.68,11.7
2012-10-20,2012-10-20,"11,7",11.7,11.9,11.6,22.11,0.0,11.7
2012-10-21,2012-10-21,"11,6",11.7,11.8,11.6,9.38,-0.94,11.6
2012-10-22,2012-10-22,"11,7",11.6,11.8,11.5,37.62,0.69,11.7
2012-10-23,2012-10-23,"11,6",11.7,12.0,11.4,54.34,-0.51,11.6
2012-10-24,2012-10-24,"11,6",11.6,11.8,11.6,21.77,0.0,11.6
2012-10-25,2012-10-25,"10,9",11.6,11.7,10.5,84.71,-6.78,10.9
2012-10-26,2012-10-26,"10,2",10.9,10.9,9.7,99.0,-6.35,10.2
2012-10-27,2012-10-27,"10,3",10.2,10.8,9.8,47.87,0.88,10.3
2012-10-28,2012-10-28,"10,7",10.3,10.9,10.3,22.39,4.29,10.7
2012-10-29,2012-10-29,"10,6",10.7,10.9,10.3,37.58,-0.93,10.6
2012-10-30,2012-10-30,"10,9",10.6,10.9,10.6,26.02,2.74,10.9
2012-10-31,2012-10-31,"11,2",10.9,11.2,10.7,40.67,2.85,11.2
2012-11-01,2012-11-01,"10,6",11.2,11.3,10.4,50.36,-5.63,10.6
2012-11-02,2012-11-02,"10,5",10.6,10.8,10.3,24.49,-0.95,10.5
2012-11-03,2012-11-03,"10,6",10.5,10.6,10.4,16.73,1.62,10.6
2012-11-04,2012-11-04,"10,8",10.6,10.9,10.5,16.75,1.5,10.8
2012-11-05,2012-11-05,"10,8",10.8,10.9,10.6,21.78,-0.46,10.8
2012-11-06,2012-11-06,"10,9",10.8,10.9,10.7,27.0,1.4,10.9
2012-11-07,2012-11-07,"10,9",10.9,11.2,10.8,31.73,0.0,10.9
2012-11-08,2012-11-08,"10,9",10.9,11.1,10.8,26.06,0.0,10.9
2012-11-09,2012-11-09,"10,8",10.9,11.0,10.8,14.73,-1.01,10.8
2012-11-10,2012-11-10,"10,9",10.8,11.0,10.8,13.49,0.65,10.9
2012-11-11,2012-11-11,"10,9",10.9,10.9,10.7,12.63,0.0,10.9
2012-11-12,2012-11-12,"11,0",10.9,11.2,10.8,39.22,1.29,11.0
2012-11-13,2012-11-13,"10,9",11.0,11.1,10.9,16.76,-0.54,10.9
2012-11-14,2012-11-14,"10,9",10.9,11.1,10.8,24.54,0.0,10.9
2012-11-15,2012-11-15,"11,2",10.9,11.3,10.9,31.9,2.28,11.2
2012-11-16,2012-11-16,"11,8",11.2,11.8,11.2,58.25,4.91,11.8
2012-11-17,2012-11-17,"11,8",11.8,11.8,11.5,19.11,0.0,11.8
2012-11-18,2012-11-18,"11,6",11.8,11.8,11.6,15.51,-1.19,11.6
2012-11-19,2012-11-19,"11,8",11.6,11.8,11.6,25.2,1.29,11.8
2012-11-20,2012-11-20,"11,7",11.8,11.8,11.6,27.22,-0.59,11.7
2012-11-21,2012-11-21,"11,8",11.7,11.8,11.6,19.23,0.0,11.8
2012-11-22,2012-11-22,"12,4",11.8,12.4,11.7,58.3,5.52,12.4
2012-11-23,2012-11-23,"12,4",12.4,12.4,12.1,18.97,-0.56,12.4
2012-11-24,2012-11-24,"12,4",12.4,12.5,12.3,19.57,0.49,12.4
2012-11-25,2012-11-25,"12,5",12.4,12.6,12.3,24.02,0.56,12.5
2012-11-26,2012-11-26,"12,3",12.5,12.6,11.9,35.91,-1.84,12.3
2012-11-27,2012-11-27,"12,2",12.3,12.3,11.9,33.2,-0.41,12.2
2012-11-28,2012-11-28,"12,4",12.2,12.4,12.1,30.69,1.23,12.4
2012-11-29,2012-11-29,"12,4",12.4,12.6,12.1,26.51,0.81,12.4
2012-11-30,2012-11-30,"12,6",12.4,12.6,12.4,24.35,0.96,12.6
2012-12-01,2012-12-01,"12,6",12.6,12.7,12.5,14.7,0.0,12.6
2012-12-02,2012-12-02,"12,5",12.6,12.7,12.4,14.01,-0.48,12.5
2012-12-03,2012-12-03,"12,7",12.5,12.7,12.5,26.76,1.44,12.7
2012-12-04,2012-12-04,"13,4",12.7,13.5,12.6,63.25,5.76,13.4
2012-12-05,2012-12-05,"13,4",13.4,13.4,13.1,29.8,0.0,13.4
2012-12-06,2012-12-06,"13,3",13.4,13.7,12.9,46.56,-0.6,13.3
2012-12-07,2012-12-07,"13,5",13.3,13.6,13.0,32.8,1.5,13.5
2012-12-08,2012-12-08,"13,4",13.5,13.6,13.4,13.17,-0.59,13.4
2012-12-09,2012-12-09,"13,4",13.4,13.5,13.0,28.17,0.0,13.4
2012-12-10,2012-12-10,"13,4",13.4,13.6,13.3,24.67,0.0,13.4
2012-12-11,2012-12-11,"13,6",13.4,13.7,13.3,28.05,0.97,13.6
2012-12-12,2012-12-12,"13,7",13.6,13.8,13.3,37.68,1.03,13.7
2012-12-13,2012-12-13,"13,7",13.7,13.8,13.5,24.2,0.0,13.7
2012-12-14,2012-12-14,"13,6",13.7,13.9,13.0,70.14,-0.73,13.6
2012-12-15,2012-12-15,"13,5",13.6,13.6,13.4,15.19,-0.81,13.5
2012-12-16,2012-12-16,"13,3",13.5,13.7,13.1,42.76,-1.41,13.3
2012-12-17,2012-12-17,"13,3",13.3,13.5,12.8,63.63,-0.38,13.3
2012-12-18,2012-12-18,"13,3",13.3,13.4,13.1,23.22,0.38,13.3
2012-12-19,2012-12-19,"13,6",13.3,13.6,13.2,38.81,2.26,13.6
2012-12-20,2012-12-20,"13,5",13.6,13.7,13.3,32.98,-0.59,13.5
2012-12-21,2012-12-21,"13,5",13.5,13.6,13.4,25.33,0.0,13.5
2012-12-22,2012-12-22,"13,4",13.5,13.6,13.3,14.78,-0.96,13.4
2012-12-23,2012-12-23,"13,3",13.4,13.5,13.0,23.98,-0.45,13.3
2012-12-24,2012-12-24,"13,4",13.3,13.4,13.2,16.69,0.53,13.4
2012-12-25,2012-12-25,"13,4",13.4,13.4,13.1,13.17,0.0,13.4
2012-12-26,2012-12-26,"13,5",13.4,13.5,13.2,15.84,0.9,13.5
2012-12-27,2012-12-27,"13,4",13.5,13.5,13.3,19.82,-0.37,13.4
2012-12-28,2012-12-28,"13,4",13.4,13.6,13.3,23.81,0.0,13.4
2012-12-29,2012-12-29,"13,4",13.4,13.7,13.3,26.15,0.0,13.4
2012-12-30,2012-12-30,"13,4",13.4,13.6,13.4,11.76,0.37,13.4
2012-12-31,2012-12-31,"13,5",13.4,13.6,13.4,15.05,0.45,13.5
2013-01-01,2013-01-01,"13,3",13.5,13.6,13.2,28.41,-1.55,13.3
2013-01-02,2013-01-02,"13,3",13.3,13.4,13.2,17.97,0.0,13.3
2013-01-03,2013-01-03,"13,4",13.3,13.5,13.3,18.03,0.9,13.4
2013-01-04,2013-01-04,"13,5",13.4,13.5,13.3,29.64,0.75,13.5
2013-01-05,2013-01-05,"13,4",13.5,13.6,13.3,21.33,-0.44,13.4
2013-01-06,2013-01-06,"13,4",13.4,13.5,13.4,12.74,0.0,13.4
2013-01-07,2013-01-07,"13,6",13.4,13.6,13.4,25.48,1.04,13.6
2013-01-08,2013-01-08,"13,7",13.6,13.9,13.5,42.8,1.1,13.7
2013-01-09,2013-01-09,"13,8",13.7,13.9,13.6,28.61,0.0,13.8
2013-01-10,2013-01-10,"14,1",13.8,14.3,13.8,51.81,2.69,14.1
2013-01-11,2013-01-11,"14,1",14.1,14.4,13.9,40.44,0.0,14.1
2013-01-12,2013-01-12,"14,2",14.1,14.3,14.0,26.93,0.71,14.2
2013-01-13,2013-01-13,"14,1",14.2,14.3,13.9,38.33,-0.84,14.1
2013-01-14,2013-01-14,"14,3",14.1,14.4,14.1,22.1,1.27,14.3
2013-01-15,2013-01-15,"14,3",14.3,14.5,14.0,51.57,-0.35,14.3
2013-01-16,2013-01-16,"14,7",14.3,14.7,14.2,45.53,3.37,14.7
2013-01-17,2013-01-17,"15,5",14.7,15.7,14.6,65.49,5.23,15.5
2013-01-18,2013-01-18,"15,7",15.5,16.0,15.4,56.1,1.29,15.7
2013-01-19,2013-01-19,"15,6",15.7,15.8,15.3,34.59,-0.51,15.6
2013-01-20,2013-01-20,"15,7",15.6,15.9,15.5,25.98,0.51,15.7
2013-01-21,2013-01-21,"16,8",15.7,17.0,15.6,61.5,7.01,16.8
2013-01-22,2013-01-22,"17,3",16.8,17.6,16.6,60.98,2.74,17.3
2013-01-23,2013-01-23,"17,5",17.3,17.6,16.8,49.44,1.39,17.5
2013-01-24,2013-01-24,"16,9",17.5,19.2,15.6,172.01,-3.43,16.9
2013-01-25,2013-01-25,"17,4",16.9,17.8,15.4,80.77,2.96,17.4
2013-01-26,2013-01-26,"17,9",17.4,17.9,16.5,34.81,2.76,17.9
2013-01-27,2013-01-27,"17,8",17.9,18.0,17.2,23.77,-0.34,17.8
2013-01-28,2013-01-28,"18,7",17.8,18.9,17.8,57.67,5.05,18.7
2013-01-29,2013-01-29,"19,5",18.7,19.8,18.7,86.08,4.33,19.5
2013-01-30,2013-01-30,"19,7",19.5,19.8,19.1,45.07,0.87,19.7
2013-01-31,2013-01-31,"20,4",19.7,21.4,19.5,99.23,3.6,20.4
2013-02-01,2013-02-01,"20,5",20.4,21.1,20.3,49.92,0.44,20.5
2013-02-02,2013-02-02,"19,6",20.5,20.5,18.0,80.5,-4.24,19.6
2013-02-03,2013-02-03,"20,6",19.6,20.9,19.4,34.24,4.89,20.6
2013-02-04,2013-02-04,"20,4",20.6,21.0,19.9,52.22,-0.78,20.4
2013-02-05,2013-02-05,"20,6",20.4,20.8,20.2,29.21,0.83,20.6
2013-02-06,2013-02-06,"21,2",20.6,21.3,20.6,51.99,2.82,21.2
2013-02-07,2013-02-07,"22,1",21.2,22.2,20.8,64.26,4.58,22.1
2013-02-08,2013-02-08,"22,7",22.1,22.8,22.0,48.65,2.3,22.7
2013-02-09,2013-02-09,"23,6",22.7,24.0,22.6,38.13,4.37,23.6
2013-02-10,2013-02-10,"24,0",23.6,24.1,22.7,56.43,1.35,24.0
2013-02-11,2013-02-11,"24,6",24.0,24.7,23.6,29.53,2.84,24.6
2013-02-12,2013-02-12,"25,2",24.6,25.8,24.3,74.24,2.11,25.2
2013-02-13,2013-02-13,"24,2",25.2,26.3,24.2,90.15,-3.85,24.2
2013-02-14,2013-02-14,"27,2",24.2,27.6,21.7,145.74,12.48,27.2
2013-02-15,2013-02-15,"27,1",27.2,27.5,26.1,51.71,-0.44,27.1
2013-02-16,2013-02-16,"27,2",27.1,27.5,26.8,18.83,0.44,27.2
2013-02-17,2013-02-17,"26,8",27.2,27.4,25.0,77.04,-1.51,26.8
2013-02-18,2013-02-18,"27,0",26.8,27.1,26.4,29.74,0.52,27.0
2013-02-19,2013-02-19,"29,4",27.0,29.6,26.8,99.7,9.17,29.4
2013-02-20,2013-02-20,"29,6",29.4,29.9,29.0,37.21,0.78,29.6
2013-02-21,2013-02-21,"29,8",29.6,30.0,29.3,34.73,0.34,29.8
2013-02-22,2013-02-22,"30,3",29.8,31.3,29.7,66.95,1.68,30.3
2013-02-23,2013-02-23,"29,8",30.3,30.7,28.0,72.28,-1.49,29.8
2013-02-24,2013-02-24,"29,9",29.8,30.4,29.2,24.28,0.3,29.9
2013-02-25,2013-02-25,"30,4",29.9,30.4,29.5,26.78,1.71,30.4
2013-02-26,2013-02-26,"31,1",30.4,31.7,30.1,42.86,2.3,31.1
2013-02-27,2013-02-27,"30,9",31.1,31.6,30.8,30.47,-0.64,30.9
2013-02-28,2013-02-28,"33,4",30.9,34.5,30.9,126.52,8.03,33.4
2013-03-01,2013-03-01,"34,5",33.4,34.9,32.9,39.79,3.36,34.5
2013-03-02,2013-03-02,"34,3",34.5,34.8,33.2,36.66,-0.72,34.3
2013-03-03,2013-03-03,"34,5",34.3,34.5,33.8,12.53,0.73,34.5
2013-03-04,2013-03-04,"36,2",34.5,36.7,34.2,46.77,4.78,36.2
2013-03-05,2013-03-05,"40,3",36.2,40.7,36.2,85.43,11.56,40.3
2013-03-06,2013-03-06,"41,0",40.3,49.1,40.1,126.45,1.71,41.0
2013-03-07,2013-03-07,"42,0",41.0,45.5,33.3,157.32,2.39,42.0
2013-03-08,2013-03-08,"44,2",42.0,44.5,41.0,47.1,5.19,44.2
2013-03-09,2013-03-09,"46,8",44.2,47.0,43.4,44.48,6.04,46.8
2013-03-10,2013-03-10,"46,0",46.8,48.0,45.5,36.36,-1.81,46.0
2013-03-11,2013-03-11,"48,4",46.0,48.5,45.5,41.39,5.22,48.4
2013-03-12,2013-03-12,"44,3",48.4,48.4,36.7,183.41,-8.49,44.3
2013-03-13,2013-03-13,"46,9",44.3,47.3,43.8,49.52,5.94,46.9
2013-03-14,2013-03-14,"47,2",46.9,48.0,46.0,37.04,0.53,47.2
2013-03-15,2013-03-15,"47,0",47.2,47.5,46.4,20.29,-0.47,47.0
2013-03-16,2013-03-16,"47,0",47.0,47.4,46.3,16.32,0.0,47.0
2013-03-17,2013-03-17,"47,4",47.0,47.7,46.8,13.94,0.85,47.4
2013-03-18,2013-03-18,"51,6",47.4,52.9,47.1,65.31,8.86,51.6
2013-03-19,2013-03-19,"59,1",51.6,62.0,50.0,111.7,14.61,59.1
2013-03-20,2013-03-20,"64,5",59.1,66.0,57.7,93.14,9.05,64.5
2013-03-21,2013-03-21,"70,8",64.5,74.9,63.1,94.31,9.86,70.8
2013-03-22,2013-03-22,"69,9",70.8,73.8,65.0,73.2,-1.38,69.9
2013-03-23,2013-03-23,"64,3",69.9,70.5,52.3,150.46,-7.9,64.3
2013-03-24,2013-03-24,"71,5",64.3,72.5,62.7,42.02,11.11,71.5
